hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel
2023-01-10T05:00:00Z,2.5,2.8,1.91,3.08,6.73,0.64,1.42,17.71,7.0,1.38,0.04,74.27
2023-01-10T06:00:00Z,3.2,3.19,3.49,3.25,6.88,1.13,1.66,18.77,7.04,1.38,0.0,75.65
2023-01-10T07:00:00Z,5.55,3.04,15.71,5.26,7.06,1.07,1.55,15.11,10.77,3.27,0.14,63.92
2023-01-10T08:00:00Z,6.18,2.04,17.41,4.46,6.23,0.43,2.16,16.09,9.25,2.83,0.1,64.22
2023-01-10T09:00:00Z,8.33,1.99,14.41,3.52,5.96,0.8,2.54,15.85,8.05,2.25,0.0,73.51
2023-01-10T10:00:00Z,7.94,1.86,16.03,2.4,5.62,1.05,1.78,17.71,6.48,1.61,0.0,76.11
2023-01-10T11:00:00Z,5.81,0.66,17.93,1.26,4.12,0.26,1.31,21.48,4.75,0.78,0.01,79.62
2023-01-10T12:00:00Z,6.56,0.64,15.26,1.58,3.99,0.25,1.39,19.53,5.25,0.95,0.0,80.48
2023-01-10T13:00:00Z,7.87,1.61,10.88,1.0,4.99,1.09,1.83,13.12,4.33,0.45,0.0,77.13
2023-01-10T14:00:00Z,7.66,1.47,8.59,1.17,4.78,0.59,1.6,10.71,4.71,0.34,0.03,66.97
2023-01-10T15:00:00Z,6.27,1.6,3.54,1.32,4.79,0.47,1.54,12.04,4.63,0.19,0.04,65.55
2023-01-10T16:00:00Z,6.01,2.77,2.74,2.33,6.78,1.29,1.96,12.81,6.3,0.84,0.04,67.55
2023-01-10T17:00:00Z,6.71,2.75,2.25,2.35,6.77,1.26,1.9,12.05,5.99,0.82,0.03,66.48
2023-01-10T18:00:00Z,7.12,2.09,1.99,1.59,5.37,0.82,1.68,12.29,4.68,0.31,0.02,68.29
2023-01-10T19:00:00Z,7.6,1.13,5.49,1.56,4.55,0.4,1.08,11.65,4.97,0.49,0.01,70.49
2023-01-10T20:00:00Z,5.43,0.62,5.64,0.95,4.04,0.16,1.05,13.09,4.31,0.23,0.0,69.11
2023-01-10T21:00:00Z,4.18,0.56,1.03,0.63,3.76,0.02,1.22,14.8,3.35,0.04,0.02,75.22
2023-01-10T22:00:00Z,1.28,0.7,0.0,0.85,3.43,0.01,1.31,20.26,2.95,0.0,0.04,85.72
2023-01-10T23:00:00Z,1.46,0.91,0.01,1.02,3.37,0.0,1.26,22.73,3.0,0.0,0.03,90.9
2023-01-11T00:00:00Z,1.5,0.93,0.06,1.12,3.35,0.01,1.2,24.56,3.27,0.04,0.0,95.59
2023-01-11T01:00:00Z,1.66,1.24,0.07,1.16,3.82,0.05,1.3,25.29,3.23,0.02,0.0,96.51
2023-01-11T02:00:00Z,1.06,1.46,0.2,1.33,4.14,0.1,1.28,24.7,3.67,0.09,0.01,92.82
2023-01-11T03:00:00Z,0.5,1.98,0.01,1.85,4.71,0.26,1.4,23.96,4.13,0.25,0.01,88.77
2023-01-11T04:00:00Z,2.0,2.27,0.87,2.31,5.42,0.48,1.54,21.91,5.11,0.55,0.02,88.21
2023-01-11T05:00:00Z,3.47,2.15,2.8,2.41,5.17,0.42,1.22,20.42,5.56,0.79,0.0,87.14
2023-01-11T06:00:00Z,4.35,2.47,4.78,2.33,5.82,0.55,1.27,20.09,5.46,0.75,0.0,86.04
2023-01-11T07:00:00Z,5.79,2.62,11.35,2.73,6.05,0.7,1.54,18.53,6.02,1.31,0.17,77.52
2023-01-11T08:00:00Z,8.8,2.71,12.26,2.67,6.01,0.92,3.23,14.88,5.98,0.95,0.06,69.83
2023-01-11T09:00:00Z,9.28,3.2,18.26,3.3,6.8,1.33,3.77,15.14,7.37,1.49,0.04,66.25
2023-01-11T10:00:00Z,9.18,2.9,18.82,3.36,6.3,0.61,3.16,16.16,7.42,1.35,0.16,69.38
2023-01-11T11:00:00Z,8.28,2.9,15.22,3.12,5.81,0.61,2.44,18.12,6.54,1.0,0.12,73.08
2023-01-11T12:00:00Z,7.71,2.99,15.19,2.94,5.29,0.6,2.17,19.26,6.25,0.66,0.22,69.78
2023-01-11T13:00:00Z,6.85,2.62,12.24,2.56,5.04,0.37,2.19,19.54,5.56,0.37,0.07,78.17
2023-01-11T14:00:00Z,9.68,1.79,13.71,2.25,4.39,0.25,2.2,19.67,5.36,0.34,0.03,83.36
2023-01-11T15:00:00Z,12.88,1.36,19.09,2.03,4.48,0.33,2.51,14.87,5.13,0.88,0.01,79.05
2023-01-11T16:00:00Z,10.7,3.92,17.43,1.89,7.14,3.31,2.49,14.68,5.51,0.8,0.0,79.84
2023-01-11T17:00:00Z,9.99,2.26,11.86,2.04,5.36,1.4,3.56,14.25,5.31,0.82,0.01,81.67
2023-01-11T18:00:00Z,9.76,1.87,7.25,1.88,4.99,0.47,2.64,14.44,4.66,0.69,0.01,83.0
2023-01-11T19:00:00Z,9.75,1.94,8.52,2.01,5.04,0.63,2.58,14.0,5.22,0.84,0.0,82.9
2023-01-11T20:00:00Z,8.7,2.02,9.53,2.06,5.19,0.57,2.13,14.2,5.36,0.81,0.01,80.49
2023-01-11T21:00:00Z,7.33,1.55,11.16,2.03,4.92,0.42,1.68,16.38,5.27,1.05,0.01,79.05
2023-01-11T22:00:00Z,5.99,2.1,11.04,2.17,6.15,0.77,1.48,17.46,5.94,1.19,0.0,78.0
2023-01-11T23:00:00Z,5.25,2.6,9.94,2.8,6.88,1.51,0.96,20.56,7.36,1.71,0.0,89.67
2023-01-12T00:00:00Z,3.98,1.94,7.04,2.18,6.02,0.91,0.94,22.54,6.46,1.04,0.0,95.75
2023-01-12T01:00:00Z,3.93,0.77,6.51,0.87,4.49,0.13,1.06,24.32,4.59,0.07,0.0,96.2
2023-01-12T02:00:00Z,3.73,0.22,5.54,0.37,3.62,0.0,1.07,23.35,3.43,0.01,0.0,95.75
2023-01-12T03:00:00Z,3.15,0.25,4.89,0.4,3.52,0.0,0.73,21.76,3.33,0.0,0.02,93.0
2023-01-12T04:00:00Z,1.54,0.42,1.63,0.59,3.38,0.0,1.06,22.64,3.17,0.0,0.01,91.25
2023-01-12T05:00:00Z,0.92,0.81,0.07,0.77,3.71,0.01,0.98,25.63,3.06,0.0,0.02,95.59
2023-01-12T06:00:00Z,2.6,0.84,0.19,0.89,3.53,0.02,1.29,25.22,3.12,0.01,0.01,98.75
2023-01-12T07:00:00Z,5.51,1.21,9.38,1.41,3.98,0.05,1.78,23.49,4.18,0.17,0.12,89.44
2023-01-12T08:00:00Z,10.92,1.16,20.11,1.17,3.98,0.16,2.55,15.6,4.0,0.06,0.08,70.25
2023-01-12T09:00:00Z,16.05,1.51,14.53,0.84,4.22,0.62,3.79,7.11,3.39,0.04,0.0,73.54
2023-01-12T10:00:00Z,11.87,0.78,11.92,0.75,3.55,0.14,2.34,12.97,3.47,0.0,0.01,79.34
2023-01-12T11:00:00Z,10.25,2.1,12.29,1.05,5.07,1.38,2.45,11.98,4.0,0.11,0.01,71.42
2023-01-12T12:00:00Z,9.76,0.67,9.52,1.04,3.35,0.04,2.59,12.85,4.12,0.06,0.02,74.05
2023-01-12T13:00:00Z,8.82,1.0,7.23,1.05,3.54,0.24,2.35,15.53,3.8,0.07,0.04,74.37
2023-01-12T14:00:00Z,7.86,1.3,6.11,1.27,4.05,0.21,1.97,19.18,3.98,0.11,0.04,81.56
2023-01-12T15:00:00Z,5.48,4.22,4.54,2.79,8.25,1.42,2.3,20.85,6.0,0.81,0.09,82.88
2023-01-12T16:00:00Z,5.08,5.37,0.24,4.28,9.73,1.88,2.52,20.73,7.8,1.06,0.17,80.85
2023-01-12T17:00:00Z,7.93,5.92,0.8,4.49,10.65,2.14,2.81,21.51,7.95,1.22,0.08,91.11
2023-01-12T18:00:00Z,7.91,5.39,4.93,4.61,9.52,2.17,2.17,22.97,8.66,1.63,0.01,92.68
2023-01-12T19:00:00Z,8.59,5.93,6.95,4.62,10.77,2.48,2.09,20.07,8.96,1.91,0.0,88.53
2023-01-12T20:00:00Z,6.1,4.96,6.58,4.08,9.32,2.04,1.72,22.68,7.73,1.61,0.0,89.12
2023-01-12T21:00:00Z,5.23,4.17,6.52,3.82,7.61,1.14,1.65,23.08,7.37,1.6,0.02,88.56
2023-01-12T22:00:00Z,4.24,3.78,4.92,3.81,7.4,1.03,1.28,24.74,7.06,1.42,0.0,91.66
2023-01-12T23:00:00Z,4.34,4.43,5.71,4.29,8.46,1.57,1.44,24.83,8.45,1.78,0.01,91.15
2023-01-13T00:00:00Z,2.7,3.43,3.7,3.46,6.71,0.64,1.27,25.49,6.87,1.21,0.01,90.26
2023-01-13T01:00:00Z,2.42,3.34,3.15,3.38,6.3,0.64,1.38,26.81,6.05,1.05,0.01,92.59
2023-01-13T02:00:00Z,2.28,3.07,2.05,3.12,5.84,0.34,1.05,27.05,5.58,0.84,0.03,93.53
2023-01-13T03:00:00Z,2.67,2.88,2.64,3.1,5.6,0.37,1.32,28.35,5.83,0.69,0.01,95.83
2023-01-13T04:00:00Z,3.17,2.46,3.6,2.64,4.88,0.21,1.12,30.05,4.81,0.42,0.0,102.67
2023-01-13T05:00:00Z,3.98,1.68,5.12,1.94,3.73,0.04,0.99,27.79,3.99,0.19,0.01,102.15
2023-01-13T06:00:00Z,5.32,1.3,6.89,1.48,3.58,0.0,1.33,25.0,3.44,0.08,0.0,98.43
2023-01-13T07:00:00Z,6.87,1.49,11.91,1.78,4.11,0.13,1.8,21.18,4.34,0.29,0.23,87.55
2023-01-13T08:00:00Z,8.38,1.27,16.42,1.81,3.61,0.13,2.3,17.69,4.22,0.38,0.37,75.32
2023-01-13T09:00:00Z,9.37,1.27,12.08,1.68,3.74,0.04,2.25,15.78,4.05,0.28,0.01,79.46
2023-01-13T10:00:00Z,8.3,1.67,9.26,1.95,4.39,0.1,2.33,16.5,4.43,0.45,0.05,81.65
2023-01-13T11:00:00Z,7.32,2.08,4.75,1.95,4.5,0.31,2.48,17.24,4.31,0.24,0.01,84.98
2023-01-13T12:00:00Z,6.79,2.23,3.76,1.91,4.08,0.05,2.01,19.56,3.84,0.09,0.01,85.77
2023-01-13T13:00:00Z,6.72,2.22,2.77,1.79,3.26,0.07,2.05,20.82,3.16,0.05,0.05,89.86
2023-01-13T14:00:00Z,8.49,1.88,4.15,1.74,3.13,0.07,1.06,20.97,3.19,0.0,0.04,90.85
2023-01-13T15:00:00Z,9.77,2.17,4.78,1.99,3.85,0.08,2.4,19.34,3.6,0.07,0.04,89.91
2023-01-13T16:00:00Z,11.14,2.84,6.64,4.34,4.55,0.29,2.28,15.03,7.18,2.5,0.03,87.3
2023-01-13T17:00:00Z,14.93,3.26,7.11,5.93,6.25,0.99,3.29,10.53,10.15,3.88,0.02,85.21
2023-01-13T18:00:00Z,15.58,4.25,9.48,3.34,7.89,1.86,3.76,8.38,6.31,1.26,0.03,77.85
2023-01-13T19:00:00Z,10.39,3.83,9.49,3.48,7.15,1.46,2.22,13.79,6.45,1.57,0.0,76.33
2023-01-13T20:00:00Z,9.36,4.67,10.4,3.49,8.37,2.37,2.16,13.08,6.55,1.68,0.02,69.25
2023-01-13T21:00:00Z,9.05,4.1,13.05,5.08,7.84,1.87,2.32,11.8,9.47,3.32,0.0,59.28
2023-01-13T22:00:00Z,6.52,3.94,14.17,5.12,7.53,1.92,1.63,14.05,9.63,3.48,0.0,52.93
2023-01-13T23:00:00Z,6.52,4.68,12.77,5.16,8.86,2.26,1.36,13.15,9.97,3.48,0.0,66.61
2023-01-14T00:00:00Z,7.25,3.83,10.46,3.53,8.03,2.16,1.37,14.14,7.94,1.98,0.0,71.66
2023-01-14T01:00:00Z,4.93,3.21,8.76,3.19,7.42,1.5,1.5,17.02,7.27,1.77,0.04,75.81
2023-01-14T02:00:00Z,4.61,3.21,9.77,3.03,7.78,1.61,1.1,16.91,7.42,1.69,0.0,67.8
2023-01-14T03:00:00Z,4.53,2.33,9.91,2.31,6.55,1.17,1.08,19.13,6.59,1.33,0.0,79.28
2023-01-14T04:00:00Z,4.56,1.69,8.68,1.3,5.23,0.98,1.15,19.11,4.78,0.6,0.0,83.47
2023-01-14T05:00:00Z,4.07,0.65,7.25,0.59,4.17,0.14,1.05,20.01,3.81,0.07,0.0,82.65
2023-01-14T06:00:00Z,4.01,0.42,7.75,0.41,3.78,0.11,1.09,21.2,3.62,0.01,0.0,88.31
2023-01-14T07:00:00Z,4.04,0.25,10.09,0.36,3.53,0.01,1.38,21.62,3.41,0.0,0.02,86.51
2023-01-14T08:00:00Z,4.73,0.23,9.37,0.38,3.59,0.0,1.4,20.12,3.54,0.0,0.0,87.96
2023-01-14T09:00:00Z,6.89,0.27,10.63,0.33,3.7,0.05,1.78,16.21,3.51,0.0,0.01,82.77
2023-01-14T10:00:00Z,7.91,0.27,9.05,0.35,3.59,0.01,2.3,12.4,3.43,0.0,0.0,77.1
2023-01-14T11:00:00Z,3.94,0.74,2.0,0.71,3.57,0.14,1.54,15.45,3.17,0.02,0.0,82.3
2023-01-14T12:00:00Z,4.42,1.01,4.81,0.88,3.68,0.22,1.6,15.08,3.23,0.04,0.05,80.82
2023-01-14T13:00:00Z,4.87,0.82,3.13,0.94,3.45,0.08,1.59,16.09,3.66,0.11,0.01,87.82
2023-01-14T14:00:00Z,6.4,0.91,4.27,0.98,3.55,0.05,1.97,15.31,3.56,0.05,0.03,86.69
2023-01-14T15:00:00Z,5.3,0.97,1.27,1.19,3.07,0.02,2.52,16.1,2.95,0.05,0.02,84.15
2023-01-14T16:00:00Z,5.39,1.49,0.73,1.73,3.34,0.01,2.5,17.96,3.35,0.08,0.0,84.43
2023-01-14T17:00:00Z,7.89,2.0,2.25,1.9,4.24,0.42,3.0,16.16,3.75,0.17,0.02,88.14
2023-01-14T18:00:00Z,6.75,1.76,4.38,1.92,3.95,0.11,2.65,18.97,3.91,0.31,0.03,88.99
2023-01-14T19:00:00Z,7.45,1.93,5.5,1.85,4.23,0.28,2.64,17.22,3.93,0.28,0.03,86.96
2023-01-14T20:00:00Z,5.86,1.85,6.02,1.98,4.19,0.27,2.54,18.04,4.14,0.46,0.01,85.8
2023-01-14T21:00:00Z,4.4,1.73,5.45,2.07,3.97,0.17,1.96,19.93,4.18,0.48,0.03,86.0
2023-01-14T22:00:00Z,4.14,1.63,5.8,2.11,3.84,0.08,1.84,21.19,4.36,0.53,0.01,87.35
2023-01-14T23:00:00Z,4.02,1.52,6.29,2.03,3.79,0.07,1.86,20.51,4.58,0.6,0.0,87.42
2023-01-15T00:00:00Z,3.03,1.5,5.76,1.96,3.82,0.08,1.86,21.12,4.18,0.44,0.0,86.08
2023-01-15T01:00:00Z,2.73,1.68,5.68,2.0,4.09,0.18,1.92,21.71,4.31,0.51,0.0,85.81
2023-01-15T02:00:00Z,2.63,1.44,6.4,1.89,3.9,0.08,1.98,21.43,4.26,0.45,0.02,86.45
2023-01-15T03:00:00Z,2.57,1.09,5.67,1.55,3.38,0.01,1.75,23.69,3.95,0.12,0.0,92.02
2023-01-15T04:00:00Z,2.73,0.86,6.43,1.25,3.44,0.0,1.5,22.89,3.66,0.1,0.0,92.05
2023-01-15T05:00:00Z,2.75,1.0,6.76,1.42,3.72,0.01,1.98,21.41,4.05,0.24,0.0,89.55
2023-01-15T06:00:00Z,2.71,0.83,6.31,1.12,3.41,0.1,1.77,21.99,3.63,0.06,0.01,89.13
2023-01-15T07:00:00Z,2.63,1.02,5.26,1.3,3.61,0.0,2.25,21.34,3.96,0.15,0.0,88.89
2023-01-15T08:00:00Z,3.12,0.99,5.65,1.47,3.79,0.0,2.16,20.47,3.95,0.14,0.0,86.58
2023-01-15T09:00:00Z,4.24,0.95,6.82,1.34,3.79,0.02,2.14,18.81,3.82,0.12,0.0,85.2
2023-01-15T10:00:00Z,5.15,1.15,6.51,1.56,3.99,0.05,2.66,17.64,4.25,0.25,0.0,85.32
2023-01-15T11:00:00Z,6.81,1.8,6.83,1.91,4.67,0.28,2.9,16.48,4.62,0.4,0.01,83.76
2023-01-15T12:00:00Z,9.21,2.49,5.86,2.25,4.88,0.46,2.74,12.38,4.97,0.49,0.03,82.51
2023-01-15T13:00:00Z,11.03,2.56,4.81,2.58,4.96,0.38,3.1,11.67,5.41,0.61,0.02,83.33
2023-01-15T14:00:00Z,10.83,2.75,4.79,2.42,4.88,0.46,2.67,13.26,4.79,0.4,0.02,85.78
2023-01-15T15:00:00Z,10.64,2.55,5.56,2.28,4.66,0.48,2.44,13.98,4.25,0.36,0.03,86.5
2023-01-15T16:00:00Z,16.26,2.85,9.12,2.23,5.7,1.23,3.15,6.12,4.73,0.76,0.02,84.3
2023-01-15T17:00:00Z,14.59,2.89,8.56,2.2,6.04,1.51,3.86,5.48,4.96,0.81,0.0,78.31
2023-01-15T18:00:00Z,14.14,2.68,10.66,3.28,5.83,1.32,3.84,3.91,6.59,2.24,0.0,65.09
2023-01-15T19:00:00Z,10.77,3.06,13.22,5.1,6.37,1.62,3.32,5.01,8.98,4.12,0.0,58.49
2023-01-15T20:00:00Z,9.6,3.33,13.75,6.28,6.66,1.98,3.39,5.24,10.77,5.34,0.01,49.42
2023-01-15T21:00:00Z,7.94,4.27,15.8,6.63,8.03,3.09,2.4,7.7,11.51,5.65,0.01,53.18
2023-01-15T22:00:00Z,7.28,3.24,11.99,6.02,6.67,1.93,2.07,7.75,10.36,5.03,0.0,57.66
2023-01-15T23:00:00Z,6.29,4.63,11.8,5.19,8.39,3.38,2.02,7.56,9.41,4.45,0.0,49.65
2023-01-16T00:00:00Z,4.76,4.52,9.99,4.49,8.52,3.13,1.66,8.16,8.79,3.59,0.0,51.63
2023-01-16T01:00:00Z,4.75,5.44,9.06,4.56,9.48,4.18,1.71,5.57,8.74,3.48,0.0,57.23
2023-01-16T02:00:00Z,3.91,6.54,8.05,4.88,10.85,4.79,1.52,7.55,9.53,3.83,0.0,54.59
2023-01-16T03:00:00Z,3.58,5.71,6.91,4.66,10.08,4.64,1.53,6.09,9.26,3.75,0.0,47.36
2023-01-16T04:00:00Z,3.62,6.1,15.49,5.19,10.33,4.83,1.88,0.73,10.2,4.31,0.52,30.44
2023-01-16T05:00:00Z,4.54,8.55,13.14,6.56,13.43,7.29,1.49,0.76,12.33,5.44,0.0,39.21
2023-01-16T06:00:00Z,6.77,14.98,16.05,11.08,21.28,11.36,1.79,0.64,17.81,9.67,0.01,34.65
2023-01-16T07:00:00Z,4.85,19.93,24.02,17.71,27.75,14.63,1.96,0.77,29.68,15.68,0.1,22.46
2023-01-16T08:00:00Z,8.63,20.63,29.61,19.62,28.76,14.62,2.1,0.0,32.71,16.89,1.32,8.91
2023-01-16T09:00:00Z,8.09,14.04,27.57,16.77,20.54,9.75,2.63,1.67,28.13,14.14,0.48,22.06
2023-01-16T10:00:00Z,8.93,9.75,22.29,9.97,14.95,6.66,2.9,0.26,16.52,7.86,0.12,32.5
2023-01-16T11:00:00Z,8.13,9.94,25.39,7.54,14.88,6.78,2.56,0.76,13.06,5.66,0.3,29.2
2023-01-16T12:00:00Z,6.26,7.04,21.68,5.78,11.09,4.83,2.09,4.62,10.0,4.36,0.17,36.3
2023-01-16T13:00:00Z,3.95,5.52,16.26,7.25,8.71,4.05,1.98,11.1,11.39,5.99,0.02,46.29
2023-01-16T14:00:00Z,8.48,8.81,22.65,12.33,12.99,6.88,2.5,8.37,19.62,10.95,0.07,51.46
2023-01-16T15:00:00Z,8.2,2.73,21.42,10.78,4.53,1.21,2.61,10.99,17.26,9.47,0.27,50.63
2023-01-16T16:00:00Z,3.35,2.69,18.84,3.48,3.01,0.21,2.45,13.29,6.01,2.1,0.43,36.92
2023-01-16T17:00:00Z,11.95,3.46,23.11,5.15,4.33,1.16,2.9,4.02,8.26,3.27,0.47,30.97
2023-01-16T18:00:00Z,16.64,4.53,29.22,6.64,6.98,2.35,5.02,1.28,10.55,4.96,3.16,23.52
2023-01-16T19:00:00Z,21.5,5.45,24.44,7.39,8.45,3.39,6.65,0.31,12.19,5.67,0.4,24.85
2023-01-16T20:00:00Z,15.94,4.8,16.25,4.76,7.78,3.18,4.42,1.31,8.34,3.03,0.4,44.21
2023-01-16T21:00:00Z,14.09,5.7,22.34,9.28,9.1,3.88,3.74,0.6,15.53,7.9,0.02,26.53
2023-01-16T22:00:00Z,12.74,7.0,27.55,17.27,11.21,5.49,3.7,0.56,28.49,15.41,2.24,20.67
2023-01-16T23:00:00Z,15.08,10.35,39.72,22.52,15.83,8.62,4.39,0.01,36.43,21.17,2.38,1.41
2023-01-17T00:00:00Z,12.28,9.93,26.5,13.19,14.73,8.53,3.57,0.0,20.44,11.95,0.09,20.2
2023-01-17T01:00:00Z,8.83,10.06,19.39,10.26,15.01,8.71,2.98,1.13,16.38,9.22,0.0,26.98
2023-01-17T02:00:00Z,5.29,11.38,13.86,10.99,16.71,9.64,2.63,2.64,17.02,10.03,0.0,25.41
2023-01-17T03:00:00Z,3.88,10.23,15.78,15.06,15.76,8.12,2.42,1.31,23.72,13.58,0.0,16.66
2023-01-17T04:00:00Z,3.85,11.99,27.81,17.15,17.72,9.57,3.44,0.0,26.04,15.89,3.88,2.36
2023-01-17T05:00:00Z,4.38,16.01,13.02,14.88,23.26,11.57,3.47,1.51,24.18,12.72,0.0,36.27
2023-01-17T06:00:00Z,5.93,15.12,11.03,12.15,22.03,10.25,3.42,1.26,21.28,9.9,0.01,47.43
2023-01-17T07:00:00Z,9.34,15.91,19.13,13.97,23.18,10.28,5.75,0.65,24.75,10.96,0.03,31.48
2023-01-17T08:00:00Z,17.7,16.63,21.3,13.66,24.09,11.61,12.65,0.0,23.31,11.15,1.38,19.84
2023-01-17T09:00:00Z,23.31,15.72,26.51,14.64,23.33,11.88,26.74,0.0,25.38,12.3,0.92,4.58
2023-01-17T10:00:00Z,13.4,17.64,34.51,15.67,23.76,15.03,6.75,0.0,26.43,13.27,4.62,0.06
2023-01-17T11:00:00Z,10.5,15.87,36.13,18.48,22.6,13.02,4.71,0.0,30.08,16.82,4.75,6.77
2023-01-17T12:00:00Z,7.75,16.41,27.0,15.14,24.53,10.47,3.09,4.45,25.19,13.06,0.65,23.58
2023-01-17T13:00:00Z,7.16,14.98,17.71,11.64,21.62,9.02,2.38,8.81,20.57,8.47,0.13,40.62
2023-01-17T14:00:00Z,8.15,18.23,14.29,10.68,26.73,11.39,2.0,9.28,18.27,7.75,0.09,47.71
2023-01-17T15:00:00Z,11.7,17.73,16.76,18.78,25.9,12.85,1.72,7.58,31.84,16.24,0.05,45.71
2023-01-17T16:00:00Z,14.59,11.12,18.67,11.9,15.64,7.75,1.95,6.74,19.82,9.82,0.04,46.77
2023-01-17T17:00:00Z,19.81,18.47,21.08,11.63,26.22,14.95,3.04,0.16,18.95,9.61,0.57,41.22
2023-01-17T18:00:00Z,30.15,18.07,26.01,14.54,25.73,14.82,16.11,0.0,23.12,12.55,2.72,25.68
2023-01-17T19:00:00Z,19.23,9.28,22.56,11.53,14.05,7.67,6.2,0.03,18.67,10.11,0.05,33.4
2023-01-17T20:00:00Z,10.45,5.74,17.95,5.98,9.32,4.7,3.01,3.92,10.54,5.19,1.11,45.61
2023-01-17T21:00:00Z,7.0,4.91,8.73,4.53,8.42,3.75,3.0,7.5,8.13,3.37,0.0,64.93
2023-01-17T22:00:00Z,6.15,5.53,10.19,4.43,9.13,4.24,2.75,7.91,7.97,3.34,0.0,57.08
2023-01-17T23:00:00Z,5.53,5.58,11.44,4.85,9.14,4.4,2.37,8.05,8.76,3.62,0.0,52.62
2023-01-18T00:00:00Z,3.64,4.61,11.09,4.84,7.88,3.65,2.72,9.89,8.76,3.76,0.0,52.84
2023-01-18T01:00:00Z,3.65,3.75,8.01,3.82,6.9,2.63,2.32,9.97,7.28,2.54,0.0,59.72
2023-01-18T02:00:00Z,3.84,4.17,8.44,3.49,7.46,3.0,1.83,11.09,6.9,2.57,0.0,63.8
2023-01-18T03:00:00Z,2.8,4.61,7.02,4.15,8.14,3.65,2.31,11.63,7.67,3.08,0.0,69.71
2023-01-18T04:00:00Z,2.53,3.55,6.08,3.01,7.1,2.52,2.52,10.76,6.45,2.14,0.02,68.4
2023-01-18T05:00:00Z,2.71,4.31,7.15,3.45,7.84,3.36,2.03,9.24,6.91,2.55,0.03,61.15
2023-01-18T06:00:00Z,5.01,3.88,8.96,3.04,7.35,2.96,3.66,6.33,6.37,2.14,0.01,56.81
2023-01-18T07:00:00Z,8.34,4.0,17.2,3.92,7.34,3.19,3.36,2.55,7.62,2.94,0.68,46.69
2023-01-18T08:00:00Z,11.55,6.11,18.85,5.05,10.14,4.83,4.65,0.44,9.09,3.75,0.1,41.8
2023-01-18T09:00:00Z,13.17,6.38,15.5,5.26,10.61,4.75,5.95,0.57,9.41,3.87,0.0,48.57
2023-01-18T10:00:00Z,11.9,9.09,13.36,5.33,13.29,7.03,4.18,0.83,9.87,3.62,0.02,54.17
2023-01-18T11:00:00Z,8.95,8.23,11.87,8.14,12.7,5.83,3.24,3.02,13.37,5.93,0.0,52.88
2023-01-18T12:00:00Z,10.06,6.2,13.22,5.28,9.76,4.25,3.38,5.68,9.52,3.87,0.05,53.13
2023-01-18T13:00:00Z,5.18,4.64,11.95,4.25,6.38,1.86,1.85,12.0,7.23,2.53,0.07,54.16
2023-01-18T14:00:00Z,4.79,4.36,12.66,3.33,5.29,1.22,1.44,15.33,6.0,1.5,0.04,57.0
2023-01-18T15:00:00Z,10.37,4.6,15.96,3.41,6.17,1.57,1.32,10.91,6.36,1.74,0.35,55.54
2023-01-18T16:00:00Z,19.4,6.27,23.04,4.24,9.38,3.76,2.5,2.88,7.56,2.77,0.23,44.64
2023-01-18T17:00:00Z,23.6,38.24,25.34,5.2,44.9,33.94,4.32,0.16,9.53,3.83,0.04,42.08
2023-01-18T18:00:00Z,22.13,15.52,23.99,5.36,20.3,13.32,4.44,0.03,9.93,4.33,0.79,45.32
2023-01-18T19:00:00Z,16.43,6.72,20.48,5.55,11.18,5.2,3.95,0.53,10.05,4.56,0.31,47.3
2023-01-18T20:00:00Z,10.72,9.04,15.58,7.88,13.13,7.65,2.4,1.72,13.49,6.5,0.0,46.82
2023-01-18T21:00:00Z,8.55,7.96,16.83,7.05,12.29,6.79,2.72,2.68,12.07,5.81,0.0,46.85
2023-01-18T22:00:00Z,8.94,8.7,11.87,7.4,13.51,6.98,2.14,2.24,12.53,6.18,0.01,50.62
2023-01-18T23:00:00Z,7.5,11.8,17.14,9.87,17.36,9.53,2.47,1.27,16.44,8.29,0.07,39.29
2023-01-19T00:00:00Z,9.92,11.57,12.01,10.22,17.18,10.21,3.21,0.0,16.45,8.83,0.0,45.52
2023-01-19T01:00:00Z,8.14,12.05,10.94,8.94,17.25,10.7,2.81,0.0,14.67,7.71,0.0,45.33
2023-01-19T02:00:00Z,6.06,11.14,10.91,8.41,15.77,10.19,2.04,1.91,13.63,7.26,0.0,35.69
2023-01-19T03:00:00Z,5.07,6.98,9.66,9.3,11.11,5.91,2.32,3.6,14.87,8.26,0.0,36.41
2023-01-19T04:00:00Z,3.6,5.82,12.05,6.45,9.79,4.77,2.7,5.35,11.34,5.52,0.05,43.71
2023-01-19T05:00:00Z,5.66,3.08,6.51,3.17,6.42,2.19,2.29,3.16,6.84,2.21,0.0,56.91
2023-01-19T06:00:00Z,8.83,2.51,10.9,4.32,5.88,1.68,4.1,0.3,8.3,3.37,1.16,32.81
